27 1 1028
27 2 976
29 1 1028
29 2 919
29 2 978
31 1 1028
31 2 1027
33 1 1028
33 2 981
35 1 1028
35 2 982
37 1 1028
37 2 942
39 1 1028
39 2 944
39 2 946
41 1 1028
41 2 948
43 1 1028
43 2 1035
43 2 1036
61 1 1028
61 2 1037
63 1 1028
63 2 1038
65 1 1028
65 2 1039
84 1 1028
84 2 1040
84 2 1041
86 1 1028
86 2 1042
88 1 1028
88 2 1043
88 2 1044
115 1 1028
115 2 1045
117 1 1028
117 2 1046
119 1 1028
119 2 1047
178 1 1028
178 2 1048
259 1 1028
259 2 1049
261 1 1028
261 2 1050
294 1 1028
294 2 1051
294 2 1052
297 1 1028
297 2 1053
299 1 1028
299 2 1054
299 2 1055
301 1 1028
301 2 1056
303 1 1028
303 2 1057
333 1 1028
333 2 1058
335 1 1028
335 2 1059
337 1 1028
337 2 1060
339 1 1028
339 2 1061
380 1 1028
380 2 1062
383 1 1028
383 2 1063
383 2 1064
385 1 1028
385 2 1065
387 1 1028
387 2 1066
